Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID13320,13320,94,1264.358,138.188,237.763,3.575,15,15,3.5,1,-10921639,1569.589,1464,1067,5907,535230,514.69,10.488,0.065,0.372
ID13471,13471,94,978.498,139.634,240.507,3.889,16,16,3.5,1,-10921639,1519.713,1437,1044,5176,518222,481.41,13.3,0.054,0.322
ID13640,13640,94,1104.165,138.734,240.708,4.329,17,17,3.5,1,-10921639,1555.909,1438,1005,6506,530565,517.922,11.902,0.063,0.355
ID13791,13791,94,1049.306,138.758,239.724,3.803,18,18,3.5,1,-10921639,1528.592,1454,1001,4808,521250,441.123,10.568,0.056,0.366
ID13949,13949,94,1157.068,138.349,239.294,3.52,19,19,3.5,1,-10921639,1565.751,1455,1061,5892,533921,501.836,13.3,0.064,0.375
ID14263,14263,94,1094.377,137.133,239.19,3.604,20,20,3.5,1,-10921639,1544.891,1470,1072,4593,526808,411.369,13.3,0.06,0.423
ID14086,14086,94,1118.311,138.171,238.103,3.325,21,21,3.5,1,-10921639,1529.457,1474,1061,5573,521545,420.189,12.648,0.042,0.294
ID14391,14391,94,1245.67,137.858,236.774,1.88,22,22,3.5,1,-10921639,1558.487,1453,1031,5313,531444,512.506,10.555,0.063,0.362
ID14542,14542,94,1339.978,136.977,237.665,0.871,23,23,3.5,1,-10921639,1591.818,1473,1087,7358,542810,617.754,13.3,0.099,0.462
ID14854,14854,94,1265.539,136,236,1,24,24,3.5,1,-10921639,1615.07,1509,949,5611,550739,539.411,13.3,0.1,0.542
ID14990,14990,94,1549.645,137,236,0,25,25,3.5,1,-10921639,1578.176,1446,915,5036,538158,547.768,4.853,0.12,0.617
ID14667,14667,94,1873.167,137,238,0,26,26,3.5,1,-10921639,1600.067,1467,956,5650,545623,628.594,3.552,0.129,0.582
ID15155,15155,94,1514.736,136,239,0,27,27,3.5,1,-10921639,1578.669,1468,822,4754,538326,560.313,4.854,0.123,0.617
ID15508,15508,94,1111.749,135.48,240.508,1.877,28,28,3.5,1,-10921639,1562.232,1462,995,5158,532721,493.807,13.3,0.057,0.341
ID15339,15339,94,1274.414,135.609,239.378,0.56,29,29,3.5,1,-10921639,1594.563,1461,1072,5878,543746,539.416,13.3,0.093,0.505
ID15632,15632,94,1339.349,134,239,0,30,30,3.5,1,-10921639,1533.868,1425,770,4444,523049,506.764,11.913,0.102,0.562
ID15797,15797,94,1619.045,134,240,0,31,31,3.5,1,-10921639,1557.874,1432,839,4951,531235,521.63,4.859,0.117,0.624
ID15970,15970,94,1244.344,135,240,0,32,32,3.5,1,-10921639,1554.933,1456,778,5052,530232,479.856,13.3,0.115,0.67
ID10916,10916,98,907.773,42,243,6,0,0,3.5,1,-10921639,1513.991,1467,937,3486,516271,304.788,10.533,0.093,0.845
ID11426,11426,98,945.818,42,243,6,1,1,3.5,1,-10921639,1523.408,1472,827,3682,519482,341.587,13.3,0.099,0.803
ID11271,11271,98,914.798,41,244,6,2,2,3.5,1,-10921639,1513.038,1459,797,3397,515946,348.895,11.94,0.097,0.767
ID11104,11104,98,1107.682,41,245,6,3,3,3.5,1,-10921639,1540.323,1480,928,3614,525250,348.067,11.765,0.108,0.866
ID11596,11596,98,1207.14,41,245,6,4,4,3.5,1,-10921639,1560.264,1499,794,4261,532050,373.096,10.383,0.111,0.838
ID12080,12080,98,849.683,41,246,6,5,5,3.5,1,-10921639,1482.516,1436,803,2950,505538,325.873,11.762,0.092,0.765
ID11919,11919,98,799.94,42,247,6,6,6,3.5,1,-10921639,1485.912,1444,867,3526,506696,339.198,13.3,0.093,0.746
ID11764,11764,98,709.58,43,247,6,7,7,3.5,1,-10921639,1509.088,1477,695,3457,514599,307.449,10.492,0.099,0.885
ID12236,12236,98,623.876,43,247,6,8,8,3.5,1,-10921639,1466.85,1426,801,3043,500196,287.942,11.806,0.085,0.799
ID12558,12558,98,710.768,44,247,6,9,9,3.5,1,-10921639,1504.669,1469,751,3670,513092,313.369,13.3,0.097,0.85
ID12361,12361,98,674.291,44.698,247.983,5.44,10,10,3.5,1,-10921639,1505.026,1458,1036,3658,513214,294.752,13.3,0.065,0.625
ID12672,12672,98,662.706,45.023,248.369,5.4,11,11,3.5,1,-10921639,1511.405,1446,951,3551,515389,299.722,13.3,0.068,0.645
ID12878,12878,98,711.287,45,248,6,12,12,3.5,1,-10921639,1496.894,1446,867,4215,510441,343.965,11.805,0.098,0.776
ID13001,13001,98,700.872,45.115,247.811,4.024,13,13,3.5,1,-10921639,1510.352,1472,1013,3770,515030,304.394,11.642,0.046,0.438
ID13173,13173,98,593.95,45.088,247.671,5.259,14,14,3.5,1,-10921639,1514.824,1460,1060,3275,516555,303.317,13.3,0.064,0.6
ID13321,13321,98,649.343,45.522,247.29,4.221,15,15,3.5,1,-10921639,1515.692,1465,1078,3345,516851,290.664,12.117,0.045,0.452
ID13472,13472,98,602.031,46.445,247.166,4.013,16,16,3.5,1,-10921639,1511.85,1460,969,3651,515541,284.102,11.74,0.045,0.456
ID13641,13641,98,641.24,46.685,247.292,4.202,17,17,3.5,1,-10921639,1541.384,1506,1062,3364,525612,278.738,10.623,0.049,0.518
ID13799,13799,98,666.962,46.972,247.743,4.546,18,18,3.5,1,-10921639,1535.633,1488,1015,3535,523651,302.916,13.3,0.071,0.676
ID13987,13987,98,810.665,47,247,6,19,19,3.5,1,-10921639,1512.862,1466,759,3899,515886,328.241,13.3,0.099,0.83
ID14271,14271,98,867.204,47.26,246.81,5.275,20,20,3.5,1,-10921639,1558.106,1486,1101,3751,531314,348.595,11.918,0.078,0.649
ID14147,14147,98,827.707,47,247,6,21,21,3.5,1,-10921639,1517.677,1457,826,4094,517528,342.745,11.89,0.096,0.774
ID14455,14455,98,710.014,47,247,6,22,22,3.5,1,-10921639,1483.789,1436,772,3463,505972,305.167,11.618,0.09,0.8
ID14578,14578,98,703.053,47.276,247.086,5.061,23,23,3.5,1,-10921639,1535.836,1497,978,3685,523720,304.221,13.3,0.069,0.653
ID14894,14894,98,667.227,47.369,246.513,4.801,24,24,3.5,1,-10921639,1531.384,1493,1019,3413,522202,307.267,13.3,0.071,0.664
ID15061,15061,98,706.855,47.735,246.502,5.244,25,25,3.5,1,-10921639,1559.572,1517,1028,3323,531814,299.444,13.3,0.079,0.762
ID14730,14730,98,643.746,48.188,246.584,4.198,26,26,3.5,1,-10921639,1543.654,1501,1060,3940,526386,301.776,11.663,0.054,0.522
ID15214,15214,98,545.635,48.221,246.814,3.637,27,27,3.5,1,-10921639,1516.947,1469,998,3613,517279,264.325,10.459,0.041,0.448
ID15534,15534,98,591.485,48.39,246.867,3.525,28,28,3.5,1,-10921639,1515.894,1460,1081,3595,516920,296.756,11.949,0.041,0.407
ID15374,15374,98,626.005,48.814,246.66,4.198,29,29,3.5,1,-10921639,1532.37,1480,1015,3261,522538,304.427,11.829,0.045,0.436
ID15706,15706,98,654.01,48.574,245.788,5.24,30,30,3.5,1,-10921639,1541.472,1489,1061,3136,525642,283.892,13.3,0.074,0.745
ID15868,15868,98,555.484,48.645,246.196,4.607,31,31,3.5,1,-10921639,1516.328,1482,954,3557,517068,295.261,13.3,0.062,0.597
ID16031,16031,98,643.183,48.406,245.948,4.287,32,32,3.5,1,-10921639,1528.384,1492,1019,4185,521179,298.098,13.3,0.048,0.469
ID10919,10919,100,527.596,59,261,6,0,0,3.5,1,-10921639,1421.15,1408,690,2942,484612,263.412,13.3,0.073,0.737
ID11433,11433,100,508.025,59,260,6,1,1,3.5,1,-10921639,1439.214,1417,826,2693,490772,257.756,11.692,0.076,0.785
ID11226,11226,100,732.426,58.231,260.016,4.989,2,2,3.5,1,-10921639,1515.463,1467,1053,4156,516773,321.233,13.3,0.07,0.621
ID11106,11106,100,618.995,60,260,6,3,3,3.5,1,-10921639,1474.053,1440,752,2738,502652,254.269,11.677,0.089,0.943
ID11601,11601,100,655.415,60,260,6,4,4,3.5,1,-10921639,1441.425,1405,702,2761,491526,266.082,13.3,0.081,0.813
ID12082,12082,100,567.106,61,260,6,5,5,3.5,1,-10921639,1447.205,1428,818,2805,493497,262.801,11.612,0.08,0.812
ID11921,11921,100,560.877,62,260,6,6,6,3.5,1,-10921639,1443.745,1413,667,2728,492317,267.626,11.769,0.079,0.794
ID11721,11721,100,529.067,62.093,259.231,5.418,7,7,3.5,1,-10921639,1472.663,1433,1041,3385,502178,263.787,11.871,0.058,0.616
ID12191,12191,100,422.545,60.986,259.13,4.617,8,8,3.5,1,-10921639,1455.95,1428,1029,3053,496479,234.593,13.3,0.053,0.629
ID12510,12510,100,480.726,62.359,258.835,4.506,9,9,3.5,1,-10921639,1462.37,1428,940,3024,498668,243.377,13.3,0.055,0.629
ID12401,12401,100,518.015,64,259,6,10,10,3.5,1,-10921639,1459.205,1429,938,2675,497589,258.036,11.808,0.082,0.854
ID12665,12665,100,480.383,67.94,262.271,4.373,11,11,3.5,1,-10921639,1477.575,1438,1030,2943,503853,234.776,10.605,0.036,0.433
ID12827,12827,100,575.43,69.122,262.993,3.955,12,12,3.5,1,-10921639,1495.827,1466,1042,3123,510077,259.722,13.3,0.044,0.482
ID12982,12982,100,500.906,72.212,262.014,2.88,13,13,3.5,1,-10921639,1484.273,1466,1024,3359,506137,228.396,12.945,0.027,0.345
ID13152,13152,100,417.43,73.781,262.246,3.248,14,14,3.5,1,-10921639,1495.704,1459,1072,3133,510035,241.796,12.706,0.025,0.301
ID13309,13309,100,401.935,74.704,261.481,3.275,15,15,3.5,1,-10921639,1487.912,1465,1013,2668,507378,224.125,13.3,0.024,0.31
ID13473,13473,100,412.261,74.184,263.529,3.61,16,16,3.5,1,-10921639,1487.935,1460,1072,2841,507386,217.194,11.86,0.036,0.48
ID13627,13627,100,387.404,73.085,262.537,3.28,17,17,3.5,1,-10921639,1467.176,1444,1050,2686,500307,206.343,13.3,0.021,0.292
ID13958,13958,100,566.676,81.664,266.249,5.386,19,19,3.5,1,-10921639,1484.167,1457,968,3276,506101,273.225,11.945,0.06,0.619
ID14314,14314,100,611.754,83,265,6,20,20,3.5,1,-10921639,1461.683,1445,861,2957,498434,259.274,10.5,0.083,0.866
ID14088,14088,100,386.446,87.728,259.182,3.04,21,21,3.5,1,-10921639,1456.941,1445,1069,2740,496817,212.946,12.718,0.02,0.273
ID14392,14392,100,513.116,88.389,256.637,1.647,22,22,3.5,1,-10921639,1502.889,1467,1079,2927,512485,246.272,12.128,0.04,0.467
ID14621,14621,100,563.244,83,261,6,23,23,3.5,1,-10921639,1480.683,1444,799,2621,504913,268.658,10.492,0.086,0.875
ID14882,14882,100,380.624,84.025,256.039,4.162,24,24,3.5,1,-10921639,1473.496,1440,1018,2327,502462,207.483,13.3,0.033,0.458
ID15040,15040,100,367.421,83.702,256.749,3.011,25,25,3.5,1,-10921639,1469.88,1449,1040,2991,501229,211.275,13.3,0.02,0.275
ID14731,14731,100,433.905,83.664,257.807,4.191,26,26,3.5,1,-10921639,1499.815,1477,1057,3166,511437,235.044,13.3,0.039,0.478
ID15206,15206,100,317.405,86.22,255.724,3.226,27,27,3.5,1,-10921639,1456.446,1437,1014,2460,496648,188.341,12.536,0.02,0.303
ID15521,15521,100,353.507,87.78,257.398,3.225,28,28,3.5,1,-10921639,1456.683,1438,1072,2752,496729,203.412,13.3,0.021,0.292
ID15420,15420,100,245.334,96,262,6,29,29,3.5,1,-10921639,1396.622,1395,825,2000,476248,201.397,11.811,0.067,0.866
ID10920,10920,101,571.721,311,263,6,0,0,3.5,1,-10921639,1148.305,1118,630,2347,391572,247.422,13.3,0.151,1.216
ID11434,11434,101,589.67,311,263,6,1,1,3.5,1,-10921639,1157.496,1120,643,2183,394706,245.283,13.3,0.15,1.23
ID11278,11278,101,331.234,311,262,6,2,2,3.5,1,-10921639,1112.419,1117,657,2036,379335,199.125,11.859,0.134,1.319
ID11110,11110,101,233.022,311,263,6,3,3,3.5,1,-10921639,1086.018,1086,627,1738,370332,172.625,13.3,0.125,1.397
ID11604,11604,101,375.48,311,263,6,4,4,3.5,1,-10921639,1134.924,1117,670,1876,387009,212.843,13.3,0.139,1.3
ID12085,12085,101,611.505,311,263,6,5,5,3.5,1,-10921639,1127.891,1099,613,2423,384611,251.384,11.769,0.144,1.131
ID11922,11922,101,550.247,311,263,6,6,6,3.5,1,-10921639,1153.883,1126,659,2163,393474,234.755,11.679,0.148,1.271
ID11769,11769,101,610.884,311,263,6,7,7,3.5,1,-10921639,1173.346,1146,589,2305,400111,270.094,11.755,0.156,1.173
ID12240,12240,101,669.645,311,263,6,8,8,3.5,1,-10921639,1166.944,1133,687,2419,397928,261.835,11.656,0.159,1.222
ID12561,12561,101,557.508,311,263,6,9,9,3.5,1,-10921639,1152.018,1140,663,2126,392838,243.447,10.545,0.15,1.231
ID12403,12403,101,579.005,311,263,6,10,10,3.5,1,-10921639,1153.716,1140,641,2199,393417,241.843,13.3,0.151,1.248
ID12718,12718,101,480.572,311,263,6,11,11,3.5,1,-10921639,1157.85,1119,641,2338,394827,229.263,11.818,0.148,1.301
ID12883,12883,101,529.152,311,263,6,12,12,3.5,1,-10921639,1167.457,1150,694,2048,398103,236.483,13.3,0.156,1.331
ID13048,13048,101,440.102,309,263,6,13,13,3.5,1,-10921639,1201.757,1176,618,2375,409799,225.617,13.3,0.104,1.001
ID13209,13209,101,440.965,309,263,6,14,14,3.5,1,-10921639,1184.859,1158,671,2261,404037,224.839,10.5,0.1,0.959
ID13364,13364,101,348.871,308,262,6,15,15,3.5,1,-10921639,1147.067,1133,649,1967,391150,185.371,13.3,0.073,0.844
ID13518,13518,101,480.351,310,262,6,16,16,3.5,1,-10921639,1203.883,1166,720,1991,410524,219.841,13.3,0.132,1.276
ID13684,13684,101,394.718,308,261,6,17,17,3.5,1,-10921639,1163.399,1147,677,2034,396719,183.664,13.3,0.078,0.919
ID13835,13835,101,458.093,307,262,6,18,18,3.5,1,-10921639,1161.276,1136,566,2185,395995,203.511,13.3,0.075,0.796
ID13990,13990,101,439.223,308,260,6,19,19,3.5,1,-10921639,1165.742,1155,709,2480,397518,204.289,12.056,0.084,0.88
ID14311,14311,101,364.886,309,261,6,20,20,3.5,1,-10921639,1177.748,1140,625,2374,401612,227.951,11.759,0.095,0.897
ID14153,14153,101,407.715,308,263,6,21,21,3.5,1,-10921639,1180.182,1152,776,2285,402442,212.554,13.3,0.086,0.88
ID14460,14460,101,364.902,309,262,6,22,22,3.5,1,-10921639,1185.035,1158,719,2237,404097,205.676,11.737,0.101,1.053
ID14623,14623,101,472.352,311,261,6,23,23,3.5,1,-10921639,1185.592,1166,600,2217,404287,242.06,11.762,0.161,1.359
ID14936,14936,101,540.465,311,261,6,24,24,3.5,1,-10921639,1162.598,1153,653,2414,396446,242.483,11.804,0.153,1.269
ID10921,10921,102,551.76,40,264,6,0,0,3.5,1,-10921639,1430.255,1413,837,2552,487717,241.348,13.3,0.081,0.89
ID11368,11368,102,387.687,42.835,266.725,3.423,1,1,3.5,1,-10921639,1425.733,1397,985,2904,486175,221.545,13.3,0.02,0.248
ID11200,11200,102,501.071,41.744,264.815,3.177,2,2,3.5,1,-10921639,1464.065,1438,1010,2953,499246,213.581,12.885,0.031,0.418
ID11036,11036,102,443.958,40.831,267.067,3.361,3,3,3.5,1,-10921639,1434.293,1416,992,3282,489094,227.537,13.3,0.024,0.29
ID11534,11534,102,395.592,41.092,266.747,3.087,4,4,3.5,1,-10921639,1443.449,1424,929,2356,492216,204.088,13.3,0.025,0.347
ID12028,12028,102,424.094,40.934,267.004,2.885,5,5,3.5,1,-10921639,1431.032,1402,1035,3327,487982,210.72,12.931,0.025,0.328
ID11860,11860,102,554.956,42.124,266.283,2.832,6,6,3.5,1,-10921639,1439.135,1413,980,2716,490745,241.766,12.7,0.029,0.334
ID11702,11702,102,504.219,42.637,265.251,3.076,7,7,3.5,1,-10921639,1439.323,1401,905,3138,490809,234.615,12.906,0.024,0.291
ID12174,12174,102,529.128,43.511,265.589,2.857,8,8,3.5,1,-10921639,1443.009,1418,957,2663,492066,238.363,12.591,0.029,0.338
ID12511,12511,102,599.04,41.69,263.013,4.135,9,9,3.5,1,-10921639,1498.639,1466,875,3129,511036,262.663,12.255,0.047,0.513
ID12353,12353,102,397.449,37.967,267.646,3.698,10,10,3.5,1,-10921639,1440.789,1411,955,2698,491309,218.746,13.3,0.039,0.489
ID12720,12720,102,496.363,39,268,6,11,11,3.5,1,-10921639,1429.865,1421,859,2557,487584,253.303,11.805,0.086,0.889
ID12885,12885,102,459.212,39,268,6,12,12,3.5,1,-10921639,1411.158,1381,746,2275,481205,231.374,13.3,0.081,0.911
ID13049,13049,102,710.666,41,265,6,13,13,3.5,1,-10921639,1423.543,1406,855,2576,485428,267.349,10.615,0.079,0.782
ID13210,13210,102,567.756,40,264,6,14,14,3.5,1,-10921639,1442.067,1422,834,2555,491745,267.208,11.86,0.082,0.819
ID13519,13519,102,285.625,44,263,6,16,16,3.5,1,-10921639,1398.997,1393,866,2170,477058,205.855,10.502,0.067,0.857
ID13685,13685,102,255.534,42,263,6,17,17,3.5,1,-10921639,1386.639,1386,792,2296,472844,198.908,11.32,0.066,0.866
ID13737,13737,102,221.298,37,262,0,18,18,3.5,1,-10921639,1386.534,1371,811,1931,472808,191.686,11.827,0.066,0.896
ID14313,14313,102,650.945,38,264,6,20,20,3.5,1,-10921639,1434.619,1415,743,2671,489205,266.934,11.868,0.085,0.839
ID14089,14089,102,436.103,35.115,263.64,3.236,21,21,3.5,1,-10921639,1426.686,1416,985,2843,486500,214.156,13.3,0.022,0.289
ID14363,14363,102,220.087,29,263,0,22,22,3.5,1,-10921639,1342.924,1334,779,1966,457937,197.468,13.3,0.063,0.807
ID10924,10924,104,505.75,119,276,6,0,0,3.5,1,-10921639,1406.85,1392,821,2276,479736,225.668,11.719,0.083,0.958
ID11438,11438,104,564.99,121,275,6,1,1,3.5,1,-10921639,1413.809,1393,787,2743,482109,244.632,13.3,0.082,0.878
ID11282,11282,104,543.643,120,275,6,2,2,3.5,1,-10921639,1426.959,1398,854,2961,486593,271.764,10.73,0.081,0.789
ID11111,11111,104,546.093,120,276,6,3,3,3.5,1,-10921639,1397.023,1379,785,2478,476385,231.545,11.612,0.081,0.909
ID11606,11606,104,534.71,121,275,6,4,4,3.5,1,-10921639,1412.032,1379,890,3065,481503,265.624,7.637,0.081,0.801
ID12086,12086,104,594.34,120,274,6,5,5,3.5,1,-10921639,1413.912,1399,792,2430,482144,236.353,11.605,0.082,0.911
ID11925,11925,104,615.4,120,274,6,6,6,3.5,1,-10921639,1416.557,1401,846,2859,483046,264.098,13.3,0.082,0.809
ID11770,11770,104,637.959,120,274,6,7,7,3.5,1,-10921639,1414.513,1386,723,2683,482349,279.092,11.884,0.084,0.784
ID12244,12244,104,583.062,119,275,6,8,8,3.5,1,-10921639,1401.079,1403,785,2749,477768,242.552,10.526,0.081,0.865
ID12563,12563,104,524.168,120,274,6,9,9,3.5,1,-10921639,1421.997,1400,839,2494,484901,250.335,10.578,0.083,0.866
ID12404,12404,104,388.491,122,274,6,10,10,3.5,1,-10921639,1389.733,1366,722,2399,473899,238.615,11.852,0.071,0.771
ID12722,12722,104,462.716,121,274,6,11,11,3.5,1,-10921639,1390.405,1371,826,2365,474128,230.453,10.464,0.076,0.85
ID12886,12886,104,355.992,121,274,6,12,12,3.5,1,-10921639,1364.795,1370,743,2208,465395,206.136,13.3,0.069,0.857
ID13050,13050,104,506.129,120,275,6,13,13,3.5,1,-10921639,1381.422,1355,748,2474,471065,233.365,12.039,0.078,0.853
ID13212,13212,104,514.131,120,274,6,14,14,3.5,1,-10921639,1392.273,1374,772,2928,474765,252.865,13.3,0.075,0.772
ID13367,13367,104,399.905,121,276,6,15,15,3.5,1,-10921639,1384.61,1382,782,2153,472152,208.904,11.981,0.078,0.963
ID13523,13523,104,493.14,122,275,6,16,16,3.5,1,-10921639,1374.85,1352,834,2588,468824,251.249,11.706,0.072,0.736
ID13686,13686,104,364.205,121,275,6,17,17,3.5,1,-10921639,1376.589,1352,858,2365,469417,220.119,12.168,0.07,0.818
ID13838,13838,104,406.244,122,274,6,18,18,3.5,1,-10921639,1375.117,1335,821,2368,468915,226.531,10.576,0.07,0.795
ID13994,13994,104,471.917,124,277,6,19,19,3.5,1,-10921639,1375.264,1363,773,2271,468965,217.811,10.86,0.077,0.902
ID14315,14315,104,492.489,126,278,6,20,20,3.5,1,-10921639,1370.889,1382,857,2258,467473,212.097,10.378,0.078,0.936
ID14156,14156,104,325.305,126,279,6,21,21,3.5,1,-10921639,1358.507,1352,767,2059,463251,213.906,10.503,0.076,0.897
ID10925,10925,105,329.338,213,284,6,0,0,3.5,1,-10921639,1252.053,1230,813,2257,426950,197.957,11.686,0.067,0.796
ID11439,11439,105,391.583,214,284,6,1,1,3.5,1,-10921639,1279.258,1256,770,2339,436227,203.308,11.803,0.084,0.972
ID11283,11283,105,485.777,213,284,6,2,2,3.5,1,-10921639,1264.455,1237,736,2647,431179,225.257,9.847,0.08,0.832
ID11112,11112,105,444.225,213,283,6,3,3,3.5,1,-10921639,1246.144,1226,758,2194,424935,199.237,11.251,0.071,0.833
ID11608,11608,105,381.391,211,281,6,4,4,3.5,1,-10921639,1258.164,1228,738,2205,429034,204.741,11.194,0.073,0.837
ID12087,12087,105,404.274,213,282,6,5,5,3.5,1,-10921639,1244.097,1229,741,2279,424237,212.888,13.3,0.072,0.789
ID11927,11927,105,375.466,214,283,6,6,6,3.5,1,-10921639,1226.478,1216,631,2295,418229,194.789,13.3,0.064,0.761
ID11772,11772,105,294.554,213,283,6,7,7,3.5,1,-10921639,1244.891,1223,663,2037,424508,201.228,13.3,0.071,0.819
ID12245,12245,105,443.375,213,283,6,8,8,3.5,1,-10921639,1271.358,1255,716,2465,433533,211.846,10.552,0.079,0.883
ID12564,12564,105,220.756,213,283,6,9,9,3.5,1,-10921639,1258.132,1241,783,2032,429023,180.715,11.735,0.073,0.948
ID12406,12406,105,323.81,212,283,6,10,10,3.5,1,-10921639,1264.323,1244,793,2084,431134,197.423,10.314,0.069,0.824
ID12723,12723,105,353.809,212,284,6,11,11,3.5,1,-10921639,1246.862,1234,681,1978,425180,189.497,11.829,0.07,0.857
ID12889,12889,105,417.95,213,283,6,12,12,3.5,1,-10921639,1250.68,1230,656,2403,426482,214.364,13.3,0.072,0.788
ID13051,13051,105,365.309,212,283,6,13,13,3.5,1,-10921639,1240.528,1215,694,2295,423020,210.958,10.644,0.065,0.713
ID13213,13213,105,344.975,212,282,6,14,14,3.5,1,-10921639,1275.455,1242,831,2310,434930,207.848,10.906,0.07,0.803
ID13368,13368,105,343.582,214,284,6,15,15,3.5,1,-10921639,1222.499,1215,753,1940,416872,190.802,11.889,0.061,0.741
ID13525,13525,105,292.452,214,284,6,16,16,3.5,1,-10921639,1233.83,1201,649,2275,420736,211.75,11.972,0.066,0.718
ID13687,13687,105,340.067,214,284,6,17,17,3.5,1,-10921639,1249.117,1234,732,2240,425949,207.744,13.3,0.071,0.8
ID13840,13840,105,333.396,213,283,6,18,18,3.5,1,-10921639,1265.305,1236,730,2254,431469,218.79,11.768,0.075,0.808
ID13996,13996,105,347.631,212,282,6,19,19,3.5,1,-10921639,1254.874,1234,790,2330,427912,200.566,10.574,0.071,0.824
ID14317,14317,105,345.436,212,282,6,20,20,3.5,1,-10921639,1260.689,1236,708,2225,429895,207.326,10.38,0.069,0.788
ID14158,14158,105,295.925,213,283,6,21,21,3.5,1,-10921639,1246.818,1238,775,2340,425165,196.786,13.3,0.068,0.806
ID14464,14464,105,312.557,213,284,6,22,22,3.5,1,-10921639,1241.308,1217,751,2274,423286,204.156,11.945,0.066,0.752
ID14627,14627,105,301.649,210,282,6,23,23,3.5,1,-10921639,1252.243,1239,780,1959,427015,200.026,13.3,0.069,0.812
ID14944,14944,105,398.228,209,281,6,24,24,3.5,1,-10921639,1259.692,1238,696,2104,429555,206.008,11.937,0.071,0.809
ID15109,15109,105,361.693,209,280,6,25,25,3.5,1,-10921639,1264.085,1250,601,2364,431053,213.671,13.3,0.071,0.788
ID14782,14782,105,492.116,211,282,6,26,26,3.5,1,-10921639,1293.721,1261,722,2574,441159,243.481,10.541,0.082,0.806
ID15590,15590,105,355.757,211,282,6,28,28,3.5,1,-10921639,1257.991,1231,718,2615,428975,223.92,12.004,0.069,0.729
ID15425,15425,105,295.726,209,281,6,29,29,3.5,1,-10921639,1258.522,1247,718,2018,429156,189.191,11.789,0.068,0.842
ID15749,15749,105,327.293,210,281,6,30,30,3.5,1,-10921639,1254.032,1226,607,2207,427625,203.335,10.777,0.066,0.761
ID15920,15920,105,421.137,211,282,6,31,31,3.5,1,-10921639,1264.9,1256,780,2364,431331,205.409,10.523,0.078,0.889
ID10926,10926,106,654.575,95,286,6,0,0,3.5,1,-10921639,1432.481,1404,799,2985,488476,263.934,13.3,0.085,0.848
ID11440,11440,106,610.66,93,285,6,1,1,3.5,1,-10921639,1450.522,1422,829,3108,494628,270.471,11.961,0.087,0.859
ID11216,11216,106,384.28,94.53,284.879,3.997,2,2,3.5,1,-10921639,1439.765,1407,946,2961,490960,232.924,11.769,0.035,0.414
ID11037,11037,106,423.134,94.097,283.595,3.259,3,3,3.5,1,-10921639,1448.296,1420,995,3096,493869,221.576,13.3,0.028,0.359
ID11535,11535,106,551.083,93.651,283.208,2.912,4,4,3.5,1,-10921639,1440.587,1394,1019,3136,491240,238.951,12.805,0.029,0.338
ID12029,12029,106,502.531,93.389,283.437,2.698,5,5,3.5,1,-10921639,1440.809,1421,951,2933,491316,218.852,12.791,0.028,0.359
ID11861,11861,106,418.677,93.467,283.465,2.851,6,6,3.5,1,-10921639,1425.771,1403,931,2921,486188,218.977,12.816,0.019,0.242
ID11686,11686,106,441.568,94.431,284.676,2.051,7,7,3.5,1,-10921639,1444.903,1418,893,2853,492712,223.39,11.871,0.034,0.423
